batch_id,temp_c,pressure_bar,cycle_time_s,motor_speed_rpm,material_density,hardness_hrc,feedstock_purity,grid_carbon_intensity,ambient_temp_c,tool_wear_index,yield_pct,quality_score,energy_kwh,carbon_kg
BATCH_01703,70.08,10.67,181.46,2602.9,2.8273,49.74,0.9455,105.92,26.91,0.8753,97.79,91.08,30.931,3.276
BATCH_01704,73.88,10.83,164.9,3098.4,2.7841,47.74,0.9489,444.08,23.43,0.8226,99.48,92.44,31.886,14.16
BATCH_01705,68.28,12.22,171.42,2571.5,2.8464,52.25,0.9236,131.87,27.57,0.826,97.5,92.94,29.796,3.929
BATCH_01706,63.07,13.12,127.86,2710.1,2.6626,47.23,0.9665,486.07,24.59,0.8229,97.82,93.32,29.793,14.482
BATCH_01707,70.38,11.45,204.34,3272.8,2.8306,56.88,0.977,102.43,28.87,0.8406,99.27,92.17,34.885,3.573
BATCH_01708,80.2,15.2,187.47,2785.7,2.8128,52.76,0.9811,440.29,17.91,0.7988,96.82,90.04,32.865,14.47
BATCH_01709,63.94,13.35,160.66,2582.0,2.7128,54.03,0.9318,492.43,22.6,0.8104,98.47,93.78,31.483,15.503
BATCH_01710,57.2,12.58,227.47,2536.7,2.8447,47.49,0.9551,145.81,23.71,0.8518,97.62,91.93,34.436,5.021
BATCH_01711,73.86,9.63,182.18,2899.8,2.7076,47.38,0.934,97.86,13.31,0.831,98.61,91.02,31.013,3.035
BATCH_01712,64.04,9.87,154.1,2400.1,2.8279,54.92,0.9723,113.43,19.66,0.8158,99.67,90.74,27.712,3.143
BATCH_01713,47.62,13.06,201.42,2725.8,2.8261,61.75,0.9325,121.12,20.75,0.7648,98.87,94.55,33.493,4.057
BATCH_01714,71.78,8.23,189.95,2900.0,2.8015,46.64,0.9914,136.57,27.79,0.8812,97.17,90.28,31.056,4.241
BATCH_01715,60.72,14.53,189.86,3189.7,2.7627,49.86,0.9382,428.55,21.17,0.7952,98.49,93.86,33.623,14.409
BATCH_01716,64.28,12.18,169.36,3000.3,2.674,59.78,0.943,87.09,20.73,0.8616,97.84,90.86,32.957,2.87
BATCH_01717,67.66,18.99,191.26,2585.8,2.7564,46.23,0.9872,136.85,27.27,0.8296,98.75,92.63,34.774,4.759
BATCH_01718,66.52,17.12,173.46,3153.5,2.7214,59.89,0.9562,82.05,17.53,0.7713,99.8,93.7,35.117,2.881
BATCH_01719,70.68,12.14,193.9,2710.1,2.8084,53.91,0.9219,468.05,15.72,0.8736,97.6,93.07,33.853,15.845
BATCH_01720,61.52,12.29,132.38,2429.3,2.8016,51.94,0.9591,116.1,22.55,0.8341,99.26,93.33,28.204,3.275
BATCH_01721,69.1,14.49,169.15,2748.4,2.8321,50.26,0.9267,81.31,18.21,0.8778,96.87,92.55,32.887,2.674
BATCH_01722,62.92,15.91,223.05,3231.5,2.653,50.05,0.9978,479.1,18.36,0.8175,97.96,92.85,38.284,18.342
BATCH_01723,70.91,9.22,160.82,2849.6,2.8118,50.2,0.9665,480.6,26.29,0.8534,98.41,92.68,30.311,14.567
BATCH_01724,69.92,8.93,164.9,2803.8,2.8377,60.04,0.9403,512.43,27.5,0.7552,99.45,94.6,28.395,14.551
BATCH_01725,57.52,11.26,168.8,3291.2,2.8079,57.3,0.9645,120.5,27.16,0.8062,97.83,94.6,32.8,3.952
BATCH_01726,73.69,13.67,149.63,2370.6,2.676,56.39,0.9261,403.22,28.44,0.7757,98.83,93.88,29.323,11.824
BATCH_01727,60.71,13.49,124.79,2414.3,2.6663,58.58,0.9832,514.31,28.96,0.8121,98.58,91.58,28.59,14.704
BATCH_01728,71.46,14.64,174.24,2315.2,2.6542,49.37,0.9931,466.11,15.49,0.8464,97.53,90.05,31.514,14.689
BATCH_01729,67.94,10.1,183.4,2911.8,2.7757,55.51,0.9891,112.53,25.8,0.8038,98.1,94.87,33.499,3.769
BATCH_01730,79.71,7.87,178.69,2849.9,2.7759,52.82,0.947,431.5,21.88,0.863,95.47,89.82,29.199,12.599
BATCH_01731,63.21,14.22,176.38,3262.8,2.8474,58.3,0.9457,432.24,21.01,0.7946,98.16,93.99,35.401,15.302
BATCH_01732,62.21,10.84,181.08,2873.0,2.7296,50.26,0.9228,69.5,26.24,0.8647,97.7,93.04,32.897,2.286
BATCH_01733,64.84,8.46,205.57,2678.8,2.7164,55.93,0.9715,147.28,17.08,0.8822,96.19,89.43,31.636,4.659
BATCH_01734,62.57,12.79,175.24,2800.5,2.7749,60.0,0.9623,495.27,17.0,0.8708,97.4,91.03,31.925,15.812
BATCH_01735,71.4,14.09,165.65,2835.3,2.8151,51.84,0.9563,143.1,26.53,0.8169,98.57,92.61,33.778,4.834
BATCH_01736,52.07,12.26,172.97,2298.5,2.8374,46.13,0.9917,106.24,25.95,0.7461,99.61,95.5,27.475,2.919
BATCH_01737,56.57,11.58,194.48,3600.0,2.8106,53.77,0.9333,465.92,24.55,0.8549,98.13,91.13,35.313,16.453
BATCH_01738,56.46,12.18,215.3,2956.0,2.7353,50.88,0.9208,452.11,20.48,0.827,97.37,91.37,35.399,16.004
BATCH_01739,72.6,11.76,164.3,2863.0,2.777,56.43,0.9258,96.48,26.98,0.7934,98.32,92.27,30.799,2.971
BATCH_01740,78.68,9.8,182.47,2984.5,2.8213,61.17,0.9376,443.18,26.72,0.8107,96.74,92.39,32.837,14.553
BATCH_01741,64.16,11.07,188.46,3012.8,2.7481,53.26,0.9226,476.65,24.34,0.8908,97.27,90.11,31.959,15.233
BATCH_01742,63.65,13.54,155.19,2757.8,2.6933,52.93,0.9597,135.02,19.29,0.7883,98.94,93.06,30.248,4.084
BATCH_01743,65.56,13.14,180.51,2610.6,2.6839,56.13,0.9448,123.49,22.3,0.853,98.71,92.5,31.597,3.902
BATCH_01744,74.3,12.84,143.36,2979.8,2.65,46.76,0.9343,139.56,27.35,0.8435,97.38,91.43,31.75,4.431
BATCH_01745,57.58,10.51,135.77,2915.7,2.7936,49.31,0.9793,423.82,29.31,0.8209,97.58,91.03,29.215,12.382
BATCH_01746,66.91,12.14,189.17,2557.0,2.6722,60.62,0.9362,109.48,22.69,0.8614,98.36,90.06,31.367,3.434
BATCH_01747,72.8,8.15,170.4,3225.7,2.6988,56.39,0.9743,399.34,23.0,0.9014,96.11,90.51,32.763,13.083
BATCH_01748,69.01,12.86,185.06,2888.0,2.7096,45.23,0.9476,107.21,23.35,0.8247,98.49,93.13,34.233,3.67
BATCH_01749,66.52,15.36,179.55,3018.9,2.7621,48.48,0.9604,114.74,25.1,0.8273,97.64,92.36,34.29,3.934
BATCH_01750,73.01,9.55,155.59,3217.6,2.7296,56.61,0.9938,95.82,21.68,0.8623,96.53,92.05,29.981,2.873
BATCH_01751,43.37,11.33,178.87,2806.6,2.7849,57.99,0.923,440.15,12.42,0.8746,97.02,89.67,30.17,13.28
BATCH_01752,70.42,13.16,149.17,2895.1,2.6611,59.28,0.9595,146.88,28.77,0.8332,98.47,90.86,31.664,4.651
BATCH_01753,59.77,15.01,214.77,3043.0,2.6748,49.97,0.9875,99.58,31.18,0.8266,97.59,94.84,36.811,3.666
BATCH_01754,50.35,11.6,146.1,2582.5,2.7498,60.83,0.9664,152.03,21.55,0.7505,99.8,95.87,28.753,4.371
BATCH_01755,69.09,11.12,175.11,2816.2,2.7174,54.4,0.9419,490.46,19.73,0.8086,98.81,93.84,31.147,15.277
BATCH_01756,75.99,8.56,153.94,2837.7,2.7092,56.84,0.9514,126.03,23.45,0.7946,97.67,92.31,28.135,3.546
BATCH_01757,63.9,12.71,194.26,2513.2,2.6634,55.14,0.9737,460.61,23.25,0.868,97.31,91.23,32.709,15.066
BATCH_01758,72.62,16.58,171.71,3495.3,2.8291,47.09,0.9904,74.82,27.98,0.8313,98.91,92.45,38.158,2.855
BATCH_01759,77.9,13.05,167.03,2377.8,2.7884,61.37,0.9232,123.6,24.22,0.8302,97.17,92.41,28.448,3.516
BATCH_01760,75.52,12.46,201.33,2410.6,2.6743,47.09,0.9257,429.59,20.83,0.8416,97.46,92.33,31.76,13.644
BATCH_01761,78.12,13.14,180.74,3194.3,2.663,49.33,0.9457,438.09,18.73,0.8076,97.41,92.12,33.297,14.587
BATCH_01762,70.94,12.48,192.92,3014.0,2.845,58.83,0.9384,429.9,27.46,0.905,96.34,90.3,33.047,14.207
BATCH_01763,65.6,10.87,155.47,2492.2,2.7862,55.52,0.9409,138.37,26.4,0.8952,97.42,91.52,28.457,3.938
BATCH_01764,52.18,14.15,144.88,2982.2,2.7335,59.25,0.9375,524.18,28.24,0.9085,97.18,90.67,32.926,17.259
BATCH_01765,63.03,12.95,182.68,3240.4,2.7903,53.77,0.9355,120.77,20.13,0.8715,97.34,91.41,34.992,4.226
BATCH_01766,58.25,12.54,172.03,2790.9,2.8013,51.41,0.9303,181.92,31.35,0.8435,97.89,91.38,33.101,6.022
BATCH_01767,82.37,10.55,195.66,3579.6,2.806,60.67,0.9938,432.98,17.03,0.9097,93.27,86.69,35.648,15.435
BATCH_01768,63.59,15.11,178.0,2282.8,2.7456,45.62,0.9314,476.77,26.84,0.8183,97.56,91.73,30.001,14.304
BATCH_01769,65.99,13.83,185.13,3008.1,2.736,59.55,0.9361,111.93,16.36,0.8111,98.18,92.96,33.747,3.777
BATCH_01770,69.41,11.39,139.42,3150.0,2.6522,48.92,0.9395,137.67,20.84,0.8224,98.13,92.78,29.884,4.114
BATCH_01771,65.35,14.5,227.21,3067.4,2.8353,59.43,0.9937,520.52,30.24,0.8678,98.0,89.06,36.041,18.76
BATCH_01772,78.56,11.5,175.89,2738.7,2.7707,47.37,0.9797,432.4,27.33,0.8169,97.39,90.91,31.659,13.689
BATCH_01773,60.02,10.94,197.44,2712.9,2.6906,54.86,0.9824,147.97,21.82,0.8416,98.01,91.0,32.182,4.762
BATCH_01774,66.56,10.98,159.1,2933.2,2.8339,60.1,0.9283,175.53,21.92,0.7842,99.44,94.23,31.111,5.461
BATCH_01775,59.06,8.96,187.7,3044.7,2.833,53.05,0.9861,426.99,24.4,0.8679,96.98,92.1,31.697,13.534
BATCH_01776,54.44,13.44,147.43,2980.7,2.8478,57.69,0.9522,419.95,26.06,0.7885,99.35,93.19,32.222,13.531
BATCH_01777,60.11,8.84,191.3,3112.0,2.8248,58.68,0.9408,447.57,29.01,0.8123,97.96,93.52,31.676,14.177
BATCH_01778,64.7,10.04,171.1,2494.3,2.8496,57.52,0.9655,120.48,22.18,0.8987,97.47,91.23,30.624,3.69
BATCH_01779,61.57,8.35,180.73,2731.7,2.6989,60.73,0.985,465.45,17.55,0.8977,96.9,90.43,30.527,14.209
BATCH_01780,59.46,12.33,197.45,2518.0,2.8184,52.6,0.9815,139.92,24.63,0.8659,96.48,93.05,31.982,4.475
BATCH_01781,53.75,12.2,149.19,2684.2,2.8146,47.94,0.9903,476.23,22.17,0.8624,97.92,90.89,30.478,14.514
BATCH_01782,64.34,11.85,162.89,3104.6,2.6962,45.81,0.9933,117.26,18.8,0.8306,98.54,93.94,32.266,3.783
BATCH_01783,52.96,10.41,191.43,2832.4,2.6697,49.19,0.9388,158.34,25.19,0.8214,97.96,92.5,33.072,5.237
BATCH_01784,71.08,10.16,232.46,3582.1,2.8459,47.43,0.9535,158.25,23.15,0.8383,97.73,91.42,37.012,5.857
BATCH_01785,65.66,13.43,176.55,2858.0,2.7092,54.49,0.9212,371.53,25.23,0.7927,98.59,93.15,32.572,12.102
BATCH_01786,53.34,11.4,194.78,2817.9,2.8242,48.14,0.9895,107.1,20.42,0.8637,96.57,90.48,32.514,3.482
BATCH_01787,62.53,13.13,177.33,2831.9,2.6508,45.66,0.9322,537.52,25.95,0.8561,96.37,92.57,33.437,17.973
BATCH_01788,58.98,10.73,228.56,2608.7,2.6542,45.61,0.9881,324.53,18.73,0.8172,99.02,91.23,33.463,10.86
BATCH_01789,67.55,12.86,136.32,2782.6,2.7432,59.14,0.946,491.02,20.69,0.9177,96.06,91.51,30.553,15.002
BATCH_01790,75.72,15.11,182.37,3138.3,2.6977,55.05,0.9491,89.71,23.03,0.8797,97.8,89.86,34.522,3.097
BATCH_01791,50.0,13.67,139.36,2834.2,2.788,51.09,0.9231,136.92,30.97,0.8836,97.73,91.88,30.618,4.192
BATCH_01792,65.92,11.68,117.34,2562.0,2.7631,60.2,0.9458,92.97,27.14,0.8369,98.71,92.33,27.634,2.569
BATCH_01793,63.72,13.01,187.44,2522.5,2.6655,46.19,0.9902,140.59,28.31,0.8568,97.33,92.04,33.051,4.647
BATCH_01794,70.37,12.02,183.49,2664.9,2.6825,61.67,0.922,494.89,29.67,0.8823,96.26,90.49,31.779,15.727
BATCH_01795,66.71,12.52,172.88,2822.2,2.7276,55.48,0.9521,153.34,38.41,0.8638,96.91,91.93,31.747,4.868
BATCH_01796,58.98,11.85,177.35,3158.1,2.6871,48.12,0.9225,148.54,24.17,0.9222,96.12,90.13,32.405,4.813
BATCH_01797,62.45,12.17,257.46,2397.9,2.8084,56.54,0.9493,155.88,29.68,0.8505,96.5,90.48,35.694,5.564
BATCH_01798,58.63,12.92,173.55,2704.1,2.7332,57.98,0.9336,156.52,28.05,0.8389,97.63,91.29,32.294,5.055
BATCH_01799,73.61,10.51,192.75,2843.3,2.6687,52.3,0.9399,123.59,27.98,0.8849,96.95,90.47,33.006,4.079
BATCH_01800,65.17,10.47,163.77,2249.9,2.7469,59.65,0.9893,91.03,31.1,0.8094,97.86,92.29,28.801,2.622
BATCH_01801,80.21,9.72,187.38,2549.9,2.6682,47.56,0.9544,93.69,22.32,0.8974,94.25,89.42,30.455,2.853
BATCH_01802,64.51,9.3,174.04,2596.0,2.6758,49.74,0.9416,508.54,22.01,0.8088,98.31,93.07,29.371,14.936
BATCH_01803,59.33,10.07,169.74,2561.2,2.6979,46.59,0.9666,92.91,25.28,0.8868,97.25,90.18,31.055,2.885
BATCH_01804,52.89,12.82,225.47,2857.6,2.8219,48.58,0.9312,121.72,23.27,0.8358,97.47,91.84,35.117,4.274
BATCH_01805,50.57,10.71,209.43,2751.8,2.8349,49.06,0.9405,428.18,25.27,0.8813,97.26,90.6,33.391,14.297
BATCH_01806,52.33,13.53,183.42,2633.4,2.8153,60.6,0.9632,463.36,30.25,0.899,96.91,90.34,33.459,15.503
BATCH_01807,67.14,12.57,122.39,2928.4,2.7168,46.33,0.9388,414.95,22.09,0.8692,97.35,90.36,30.701,12.74
BATCH_01808,69.07,8.56,170.97,3316.9,2.7045,52.27,0.9737,112.4,22.78,0.8156,98.04,92.07,31.582,3.55
BATCH_01809,52.35,13.81,247.58,3291.8,2.7598,54.05,0.9588,523.46,24.7,0.8281,97.44,93.31,38.267,20.031
BATCH_01810,72.16,14.12,174.23,2223.2,2.7944,60.28,0.981,435.99,23.09,0.8353,98.87,92.53,31.187,13.597
BATCH_01811,61.14,10.51,207.58,2973.1,2.8487,61.96,0.9949,97.54,16.34,0.7891,99.2,93.44,33.628,3.28
BATCH_01812,66.17,13.34,216.05,2746.6,2.6763,57.81,0.9291,113.23,21.68,0.9105,97.07,90.32,35.756,4.049
BATCH_01813,77.9,10.79,185.47,2846.5,2.6599,61.5,0.9464,576.52,26.75,0.8702,96.13,89.97,32.51,18.743
BATCH_01814,72.17,12.7,158.95,2680.5,2.7889,58.38,0.9452,466.51,29.75,0.8208,98.13,92.53,31.253,14.58
BATCH_01815,62.85,9.97,119.12,2835.3,2.8164,61.37,0.9319,164.27,19.38,0.9249,96.56,90.44,28.27,4.644
BATCH_01816,57.87,8.91,197.1,2845.4,2.8193,57.02,0.984,155.79,19.36,0.8391,97.05,92.69,30.98,4.826
BATCH_01817,47.79,11.73,159.63,2626.3,2.7857,46.36,0.98,517.49,24.12,0.8776,96.71,89.63,31.074,16.081
BATCH_01818,59.25,12.25,184.4,2531.1,2.8408,51.83,0.9583,92.22,15.7,0.835,97.59,92.22,30.848,2.845
BATCH_01819,63.31,11.7,148.75,2665.4,2.7522,55.99,0.9625,453.65,22.22,0.7878,98.62,92.12,29.446,13.358
BATCH_01820,57.1,10.13,173.37,2870.3,2.8328,50.96,0.9247,148.83,17.06,0.8144,97.85,93.55,31.95,4.755
BATCH_01821,63.95,11.7,180.84,2979.7,2.8436,49.65,0.9639,423.27,29.48,0.8515,97.87,92.68,33.712,14.269
BATCH_01822,65.61,13.04,186.71,3056.0,2.8194,54.82,0.9825,466.85,20.92,0.9058,96.8,89.83,34.643,16.173
BATCH_01823,63.2,12.41,152.13,2651.7,2.712,60.87,0.9653,410.08,30.61,0.8842,97.81,90.91,30.342,12.443
BATCH_01824,59.8,12.87,209.92,2885.2,2.6892,45.59,0.941,379.86,28.45,0.8764,98.44,89.13,34.496,13.104
BATCH_01825,66.35,11.16,165.08,3088.8,2.7596,58.08,0.9727,103.1,21.41,0.7908,98.18,94.52,32.395,3.34
BATCH_01826,68.54,14.84,138.14,3149.7,2.7406,57.29,0.9486,137.82,19.71,0.9225,96.47,90.7,33.389,4.602
BATCH_01827,56.28,10.15,177.27,2782.4,2.8256,61.39,0.963,123.8,23.23,0.8811,97.24,92.26,30.685,3.799
BATCH_01828,76.29,13.48,180.86,2733.7,2.67,60.82,0.9585,456.31,23.58,0.8678,96.87,92.34,33.778,15.413
BATCH_01829,64.21,14.86,184.01,2857.3,2.7015,57.96,0.9501,538.61,25.38,0.9183,95.93,88.88,34.672,18.675
BATCH_01830,65.15,13.46,214.05,2455.1,2.8004,53.85,0.9768,434.39,20.89,0.9234,95.97,90.86,33.243,14.44
BATCH_01831,70.67,12.09,174.09,2741.9,2.669,48.47,0.9898,373.7,26.99,0.9201,96.64,91.54,32.487,12.14
BATCH_01832,66.87,11.44,177.01,3023.4,2.7142,54.27,0.9204,139.14,25.06,0.8645,96.91,90.06,33.443,4.653
BATCH_01833,72.63,14.57,152.42,2992.6,2.7274,58.01,0.9938,406.85,22.64,0.8347,98.14,92.19,31.982,13.012
BATCH_01834,67.3,9.65,200.51,2718.9,2.7745,60.23,0.9604,50.41,21.15,0.9148,96.43,89.84,31.836,1.605
BATCH_01835,60.1,10.56,184.61,2865.3,2.6816,58.43,0.9754,119.4,23.26,0.8211,98.34,93.59,31.463,3.757
BATCH_01836,67.89,11.7,169.5,2552.6,2.8221,48.32,0.9876,480.74,20.73,0.9541,95.43,86.75,31.491,15.139
BATCH_01837,55.85,14.98,132.38,3011.0,2.7395,55.19,0.9569,162.22,24.23,0.8777,97.29,93.02,32.861,5.331
BATCH_01838,65.87,13.26,216.11,2776.7,2.8334,50.65,0.986,410.5,24.34,0.8346,97.61,92.25,33.968,13.944
BATCH_01839,64.73,10.56,149.31,2717.2,2.7436,45.16,0.934,481.53,25.05,0.8282,98.14,93.45,28.158,13.559
BATCH_01840,63.34,11.88,165.22,2691.5,2.705,48.4,0.9326,132.7,31.06,0.8269,98.75,92.51,31.563,4.188
BATCH_01841,63.97,11.27,188.96,2781.1,2.6784,46.92,0.9719,103.49,23.47,0.884,97.26,91.52,31.434,3.253
BATCH_01842,49.95,11.08,150.09,2665.6,2.6507,59.33,0.9887,520.94,28.02,0.8786,97.42,88.86,30.004,15.63
BATCH_01843,60.61,14.46,142.66,2997.4,2.7564,49.39,0.9905,132.74,24.92,0.8299,98.55,92.11,32.122,4.264
BATCH_01844,65.74,9.76,126.9,2681.4,2.6714,49.84,0.9709,442.73,23.05,0.8655,96.76,92.38,28.03,12.41
BATCH_01845,66.28,15.72,198.02,3277.9,2.7283,61.32,0.9615,83.57,23.52,0.8255,99.02,92.9,38.082,3.182
BATCH_01846,56.78,14.16,166.37,3239.6,2.7679,51.44,0.9462,163.15,23.76,0.9042,96.19,88.85,37.135,6.059
BATCH_01847,75.13,14.68,253.18,2532.5,2.7051,45.16,0.9974,134.49,25.12,0.8789,97.66,91.17,35.026,4.711
BATCH_01848,58.07,11.57,155.14,2820.9,2.685,49.83,0.9453,113.39,20.16,0.8664,97.77,90.69,31.632,3.587
BATCH_01849,72.76,12.2,156.96,2604.8,2.8049,47.03,0.9788,119.91,18.14,0.8305,97.66,91.57,30.047,3.603
BATCH_01850,68.42,9.63,165.87,2702.0,2.8394,46.75,0.962,516.24,26.62,0.8705,97.86,89.88,30.736,15.867
BATCH_01851,59.83,11.45,186.08,3400.7,2.6701,46.32,0.9681,437.41,27.59,0.8663,97.69,92.13,35.411,15.489
BATCH_01852,79.2,13.49,168.24,2707.7,2.6811,55.09,0.9511,101.1,26.98,0.8961,96.14,89.8,33.389,3.376
BATCH_01853,55.45,15.09,195.31,2908.1,2.842,48.22,0.9962,447.76,24.62,0.8905,97.16,92.98,35.463,15.879
BATCH_01854,72.35,10.29,155.54,2962.4,2.6576,51.14,0.9652,107.33,27.07,0.9159,96.49,88.7,30.354,3.258
BATCH_01855,73.0,11.77,145.46,2499.8,2.8455,59.65,0.9941,115.28,26.85,0.8653,97.25,92.3,29.916,3.449
BATCH_01856,59.64,12.2,135.04,2543.5,2.6509,52.21,0.9206,124.02,27.15,0.8108,97.48,93.84,28.796,3.571
BATCH_01857,76.14,9.71,124.41,2438.2,2.8247,60.57,0.9652,119.83,20.56,0.9253,95.76,88.79,26.978,3.233
BATCH_01858,63.0,13.68,167.05,2534.2,2.7115,53.46,0.9767,138.39,19.61,0.8486,97.64,91.07,30.922,4.279
BATCH_01859,67.31,11.05,172.48,1945.0,2.8377,51.78,0.9789,132.18,22.45,0.8422,98.03,91.07,28.578,3.777
BATCH_01860,67.08,12.11,164.21,2963.4,2.7134,57.76,0.9915,82.3,23.93,0.8852,96.44,90.47,33.559,2.762
BATCH_01861,63.93,11.6,211.09,3416.3,2.7809,46.24,0.9203,86.05,23.03,0.8995,96.63,90.82,35.294,3.037
BATCH_01862,71.49,10.92,210.7,2844.3,2.666,46.52,0.92,480.86,16.49,0.8666,97.63,92.86,33.868,16.286
BATCH_01863,71.35,12.49,171.63,2375.1,2.6985,56.08,0.9573,165.72,30.89,0.8668,97.75,92.6,30.077,4.984
BATCH_01864,51.01,12.07,135.15,2607.2,2.8047,53.28,0.9223,98.71,22.9,0.8731,96.3,89.71,28.124,2.776
BATCH_01865,75.43,11.76,165.83,2662.3,2.7557,58.44,0.997,114.79,24.69,0.9459,96.25,88.36,31.477,3.613
BATCH_01866,51.7,11.04,165.0,2494.7,2.8356,60.58,0.9375,449.99,28.98,0.8896,96.84,92.18,29.234,13.155
BATCH_01867,73.26,13.14,163.57,3058.1,2.7358,51.6,0.9573,430.53,14.62,0.8514,97.6,91.18,31.69,13.643
BATCH_01868,74.01,15.81,162.56,3043.1,2.824,55.14,0.9248,124.46,21.95,0.8523,96.43,91.83,33.645,4.187
BATCH_01869,56.27,12.78,163.66,2453.4,2.7398,53.51,0.9612,155.02,22.45,0.881,97.91,89.41,29.717,4.607
BATCH_01870,61.71,14.49,170.34,3017.5,2.8458,61.69,0.95,460.56,22.65,0.901,96.87,91.73,33.655,15.5
BATCH_01871,56.15,9.72,164.11,3258.0,2.842,59.13,0.9235,99.91,23.31,0.9113,95.78,88.38,31.284,3.126
BATCH_01872,63.28,12.82,185.21,3370.8,2.7158,60.5,0.9465,188.83,29.79,0.8973,97.03,89.03,35.095,6.627
BATCH_01873,62.54,10.31,189.01,3600.0,2.8272,49.32,0.9509,121.96,26.69,0.8591,97.71,92.75,34.36,4.191
BATCH_01874,71.24,9.55,157.23,2529.4,2.8195,58.13,0.9982,105.57,27.83,0.8763,97.93,93.16,29.067,3.069
BATCH_01875,75.48,11.02,211.78,3600.0,2.6921,49.51,0.9364,463.14,24.19,0.9231,96.01,89.45,37.342,17.294
BATCH_01876,76.17,14.88,155.5,2693.7,2.7749,48.55,0.963,108.27,18.4,0.8483,97.3,91.39,32.21,3.487
BATCH_01877,60.5,14.4,139.55,2622.3,2.6645,61.05,0.998,161.57,15.68,0.876,97.01,92.16,30.652,4.953
BATCH_01878,63.33,12.99,189.52,2898.1,2.8173,45.33,0.9826,98.23,17.88,0.919,96.82,90.38,33.758,3.316
BATCH_01879,51.53,9.43,159.56,2625.4,2.6849,61.41,0.9985,348.12,25.44,0.9305,95.96,89.4,28.89,10.057
BATCH_01880,58.55,12.11,188.03,2919.7,2.6642,47.54,0.9965,510.4,24.13,0.8883,96.66,90.43,32.661,16.67
BATCH_01881,72.72,13.1,119.91,2404.0,2.73,58.93,0.9587,152.28,23.16,0.88,97.14,89.57,28.883,4.398
BATCH_01882,77.92,12.85,214.81,2728.4,2.7654,49.69,0.975,480.55,22.53,0.844,96.08,90.94,32.586,15.659
BATCH_01883,55.13,8.81,196.81,3185.7,2.821,50.96,0.9287,91.68,32.05,0.9183,97.23,90.01,33.188,3.043
BATCH_01884,60.26,10.72,142.49,2782.9,2.8448,48.68,0.9549,151.89,20.71,0.9505,96.86,88.8,29.893,4.541
BATCH_01885,64.79,12.37,143.03,2842.5,2.7379,54.95,0.9839,84.78,27.71,1.0,94.84,86.9,32.099,2.721
BATCH_01886,67.24,13.57,221.81,2942.6,2.6621,50.92,0.9599,93.82,24.01,0.9141,95.87,89.32,34.901,3.274
BATCH_01887,58.52,8.11,161.57,3151.2,2.7998,56.18,0.9755,99.91,23.76,0.8971,97.07,91.3,30.848,3.082
BATCH_01888,68.39,12.18,159.15,2303.4,2.763,45.27,0.9789,132.59,28.71,0.8628,97.29,92.49,29.547,3.918
BATCH_01889,61.21,12.79,123.35,2975.4,2.7396,46.09,0.94,120.83,29.85,0.8249,98.72,92.3,28.726,3.471
BATCH_01890,64.88,14.2,171.23,2719.6,2.7119,46.69,0.9892,115.82,23.04,0.9076,96.35,89.96,32.052,3.712
BATCH_01891,69.37,13.89,174.31,2850.0,2.7505,52.12,0.9563,123.66,27.2,0.9949,95.38,87.18,33.915,4.194
BATCH_01892,65.05,13.67,197.89,3118.0,2.7177,58.85,0.9366,134.78,25.46,0.9522,95.89,90.13,36.255,4.887
BATCH_01893,61.51,10.9,145.02,2441.7,2.8014,60.1,0.9884,136.71,24.03,0.9465,95.7,89.38,29.13,3.982
BATCH_01894,64.12,8.68,141.99,2496.2,2.7588,49.16,0.953,410.92,24.82,0.9121,96.71,90.64,28.093,11.544
BATCH_01895,64.29,11.71,191.27,2219.4,2.8254,54.76,0.9793,165.5,21.25,0.9171,96.99,90.5,29.786,4.93
BATCH_01896,62.04,14.5,205.17,2635.3,2.7587,58.06,0.9633,119.47,22.78,0.8062,98.56,92.82,32.504,3.883
BATCH_01897,62.93,15.29,140.72,3199.1,2.6977,49.91,0.9502,106.97,21.68,0.9341,96.23,88.51,34.125,3.65
BATCH_01898,77.79,13.92,207.04,2763.8,2.8202,51.95,0.984,135.34,27.61,0.8809,95.66,88.78,33.574,4.544
BATCH_01899,69.49,13.36,180.94,2398.0,2.7614,53.91,0.9662,91.39,23.62,0.8765,97.83,92.36,30.768,2.812
BATCH_01900,62.64,13.26,207.3,2654.3,2.6914,47.29,0.9509,103.03,18.81,0.892,97.47,90.09,34.598,3.565
BATCH_01901,70.58,11.39,178.24,2353.6,2.7747,45.44,0.9287,144.98,21.11,0.8911,96.71,90.43,30.344,4.399
BATCH_01902,62.33,12.24,116.94,2462.4,2.7215,47.6,0.9907,116.9,11.2,0.8772,97.23,90.08,27.472,3.211
BATCH_01903,74.38,15.84,176.2,2916.6,2.8189,55.66,0.9228,448.26,22.02,0.9069,97.33,89.2,34.26,15.357
BATCH_01904,67.96,10.61,206.5,2447.8,2.7407,46.25,0.9882,535.79,24.15,0.8844,96.59,90.25,32.023,17.158
BATCH_01905,64.14,15.73,157.66,3133.8,2.7953,48.22,0.9484,121.22,23.46,0.9112,96.9,91.98,34.9,4.23
BATCH_01906,68.58,11.86,170.3,2778.7,2.6691,50.74,0.9705,148.55,31.92,0.8482,97.49,92.66,30.494,4.53
BATCH_01907,52.43,15.15,175.6,2825.7,2.7292,46.32,0.9929,148.21,26.3,0.8996,97.78,90.08,32.452,4.81
